comment,label
买完不到一周就便宜了好几百??电池的费电量也太快了吧。而且电脑包鼠标是什么的都是不送的??,0
用几天莫名显示出现错误，码字直接把字搞没了，还恶心我好几次,0
外形外观：金属材质外壳很有质感，手机大小合适，复古的样子.. 方方正正有点像老一代的苹果！很有分量感！，屏幕音效：屏幕大，看电影很给力，清晰度高！，拍照效果：清晰，夜景拍摄给力！，运行速度：一如既往的流畅,1
收到货后真的很惊艳。超级薄。特意用了一段时间来测试。用的非常流畅。一点都不卡。打游戏也很流畅。非常值得大家去买。以后就用这个牌子了。,1
异响特别大！！！别买！！！还好可以退货,0
散热很不好，两个小时就烫手，售后服务很差，别买'别买,0
8号收到的电脑，目前没什么问题，处理器很快，很顺畅，安全下车了，做工很细腻，算满意吧等这么久了，很喜欢，屏幕没漏光，各项都不错，满足日常使用，风扇声音很小，16寸用着很爽！,1
送老爸的苹果iphone13 pro，他很喜欢。特意给他选的远峰蓝色，沉稳好看。功能挺简单好用的。1TB的内存，再也不用担心照片不够存了。,1
一点不好，没几天就碎了一个，没磕没碰，不知道咋就碎了,0
我买回来就玩魔兽 官方对战平台 但不知道什么原因总是莫名其妙的闪退 这华为系统真垃圾,0
运行速度：这速度杠杠的，屏幕效果：色彩饱和度真是绝了，散热性能：散热一如既往的美丽啊，外形外观：质感不用说了 苹果一直以来的强项，轻薄程度：重量很合适，其他特色：这音质真的是爱了,1
10核心14线程 速度很快 一般的游戏也不卡 加上全金属外壳 非常有质感 2050的显卡在应对常规的游戏上还是游刃有余的,1
客服的服务态度真的很差,0
京东给力，17号抢到，24号就拿到手机了，物流速度杠杠哒。，外形外观：从正面看和12p没什么区别，大小也一样刘海小了一些。反面看镜头是大了很多，感觉很突兀。，屏幕音效：高刷屏在拉动图标的时候能看的出效果。，其他特色：手机拿手机感觉的出很重，目前为止最重的p系列苹果。,1
垃圾东西，就几天时间，降了700块钱，保价服务也没用，慎买,0
降价太多了叭！！太黑了,0
买完第二天就降价 还不给退 7天无理由退货 都是骗人的,0
强子啊，亏我这么信任你，为什么我买的这部耗电特别快。,0
我买的这个笔记本不能正常运行CAD2014及更早版本的CAD。,0
体验感不好 新的机子卡 退换了以后还是会卡,0
电脑开机后自动更新系统然后就开不了机了,0
很好的这款手机，给孩子买的，之前的旧了，这款新手机直接就把之前旧手机的存储一下子同步过来了，非常的方便，功能强大，拍照效果很好，颜色孩子喜欢，内存128G，孩子说打游戏很快，赶上双十一购物狂欢节，价格还有一点优惠，同时还买了配套的充电器插头，至今已使用了一些日子，孩子很满意。,1
再也不可能在京东买东西。大家自己看吧,0
买完就开了一次机，之后就无法开机了。客服无回应。,0
第一次买绿屏走售后换了一次听筒处有缝隙能看到里面换不动了,0
用起来非常快，玩游戏也非常流畅，看视频效果很好，价格不贵，赶上双十一非常合适，联想的笔记本中国销量第一不是没有道理的，支持国货,1
评价完充电器，现在来评价手机。这几年一直用苹果手机，今年期待已久的12终于入手了，外观设计没得说，精致美观，注重细节，人性化设计，重量轻，而且运行速度超快，应该是正品。苹果的产品一代比一代更优化，没让果粉失望！但是我们不明白为什么不赠充电器了？单买一个原装充电器还要100多，这点真的不理解。,1
外观评价：外观设计非常高大上，紫色很养眼，性能评价：打游戏，非常流畅，一点都不卡比X好太多了，性价比评价：比其他安卓划算主要是耐用,1
电脑收到了，就一直很喜欢电脑的外观，第一次开机又简单的安装步骤，方便快捷，特别适合女孩子。能简单快速的进入到使用页面，屏幕给人很大气的感觉也比较轻薄，方便携带，很棒，颜值没得挑，很漂亮，画面清晰，办公娱乐很方便。爱了爱了?,1
不建议大家购买，一晚的待机时间能达到20-30%,0
外形外观：非常喜欢的边框，4代5代的感觉，规规矩矩，整体呈小巧轻盈。，屏幕音效：屏幕占率很高，没有大黑边，音效很不错。，运行速度：iOS14系统 运行非常快，不卡顿，拍照效果：1200万双摄，搭载广角与超广角，照片非常清晰，很赞。,1
买的新手机边框有豁口，请告诉我这不是翻新机！,0
大气高端，试用了一下，感觉好快，准备去下载点游戏再试吃鸡的感觉！,1
笔记本很薄，屏幕素质很高，还是独显，性价比很高，非常符合我的需求。,1
iPhone13  pro收到货了，物流很快，头天晚上下单，第二天就拿到手了，手感杠杠的，拍照很清晰，运行速度很快，手机没感觉硌手，远峰蓝看着就是舒服，120hz高刷用着很趁手，没感觉到掉帧什么的，6g的运行内存没发现杀后台的情况。,1
外形外观：比较喜欢这种直角边的设计，好像回到了5s的时代，拍照效果：拍照相比12没有肉眼可见的区别，摄像电影模式有点意思，运行速度：极度流畅，丝滑，配合一张好的钢化膜绝对享受，待机时间：比之前老款确实所加强,1
感觉很棒，120hz高刷加上512G大内存够用5-6年了。,1
很喜欢，非常合适，运行速度快，分辨率高，散热性能好，金属质感强，做工精细，性价比高，值得拥有,1
运行速度：运行快，16G内存，r7标压处理器，速度杠杠的相比win11，win10系统熟悉更好上手，也更稳定，屏幕效果：144高刷，体验感好，散热性能：普通使用无噪音，玩剑三风扇大，剑三优化太渣，外形外观：金属机身，手感好，轻薄程度：轻薄游戏本，轻度游戏，外出方便,1
第一次在网上买笔记本电脑，超级满意，运行速度快，而且真的超轻薄，跟一个本子一样，散热快，运行很久也不会发热。推荐购买！！,1
非常不好   我一开始买来的时候就移动不了了   客服就叫我强制关机了    然后没过一个礼拜  我看电视非常非常卡  而且还出现黑屏的情况   然后退回去说换一个 又说换不了什么什么的      所以呗  这五千多就打水漂了,0
买了1个月几天吧 掉价600块 哼,0
屏幕音效：好得很，，拍照效果：清楚得很，喜欢，运行速度：五秒，待机时间：还可以，其他特色：很漂亮，，外形外观：特别漂亮，,1
26号收到了手机，使用了4天才来评价！不愧是&ldquo;十三香&rdquo;啊，120高刷，用起来那叫个流畅，电池也比之前的耐用很多，照相那也是无敌了，非常喜欢！,1
颜值：做为商务笔记本颜值还是比较能打的；，性能：在这个价位中，性价比绝对妥妥的；，使用：用了半个月目前一切都是很ok；，特点：接口是真的丰富！,1
中国?? 华为值得信赖。，开机速度好快，也很好理解。小巧玲珑。办公最佳。你值得入手。,1
运行速度：挺快的，没有任何卡顿，屏幕效果：有点高级的样子，有夜间护眼模式，散热性能：很好，没有感觉到热，外形外观：好看，高级的颜色，轻薄程度：比较好几款电脑，这款最轻的，抱着电脑办公也比较方便，买的时候是看中了华为分享和这个品牌，国产的没让我失望，华为分享功能也很方便，和平板手机都可以快速互传，电脑的功能也比较容易简单,1
外壳颜值非常的高！16g内存运行十分流畅！杜比音效加高分辨率，空闲玩游戏看剧也很爽！，玩小小噩梦运行十分流畅，但发热也很厉害，键盘有点烫手，动态壁纸运行也十分流畅,1
屏幕有坏点。申请退货一直无人取件。再也不会光顾京东了。物流太差了商品也一塌糊涂，,0
质量顶尖  造型独特  手感细腻  实用适用 京东购物很放心,1
不开学只能线上开课，网课用有点大材小用了，用习惯苹果了，苹果本子速度很快，护眼，颜值高，很耐用，操作方便，孩子特别喜欢！,1
手机很流畅，十三香是真的香，早买早享受，金属质感强，拍照效果好。录视频电影模式惊艳，另带4k模式，效果非常惊艳，各方面都不错。,1
买个新的电脑，没玩几天连机都开不起，服务也不到位，不行，你们最好不要买这家店的电脑,0
很流畅 风扇声音基本听不到 操作也很简单 赠的鼠标也超级好看 很不错，运行速度：快，屏幕效果：流畅，散热性能：好，外形外观：漂亮,1
